order_id,customer_id,order_date,amount,category,channel,state
3745,10804,2024-08-20,1201.51,Beauty,Organic,KL
2164,10467,2024-08-20,3539.7,Beauty,Social,RJ
5432,11151,2024-08-20,324.09,Electronics,Organic,KL
3307,10713,2024-08-20,296.22,Electronics,Organic,TN
840,10187,2024-08-20,505.5,Beauty,Organic,MH
3459,10746,2024-08-20,1346.16,Electronics,Organic,RJ
2634,10564,2024-08-20,593.09,Electronics,Referral,KL
3202,10689,2024-08-20,771.0,Fashion,Social,TS
39,10010,2024-08-20,1651.96,Accessories,Paid,RJ
4390,10932,2024-08-20,552.35,Fashion,Social,TN
4287,10911,2024-08-20,971.51,Home,Referral,DL
3342,10722,2024-08-20,4974.06,Electronics,Organic,TN
2113,10455,2024-08-20,1557.05,Fashion,Paid,RJ
335,10075,2024-08-20,172.08,Grocery,Paid,TS
3675,10793,2024-08-20,402.18,Home,Paid,RJ
3586,10774,2024-08-20,839.26,Accessories,Organic,GJ
5625,11191,2024-08-20,1332.16,Electronics,Social,MH
2950,10629,2024-08-20,1613.27,Fashion,Organic,KA
2332,10503,2024-08-20,696.41,Electronics,Organic,GJ
525,10114,2024-08-20,741.93,Electronics,Organic,UP
473,10104,2024-08-20,1151.97,Beauty,Social,DL
820,10181,2024-08-21,1098.29,Beauty,Social,DL
3015,10641,2024-08-21,865.62,Accessories,Paid,DL
3643,10786,2024-08-21,633.08,Fashion,Referral,KA
2366,10508,2024-08-21,759.85,Accessories,Social,KA
3333,10718,2024-08-21,736.89,Beauty,Organic,KA
3979,10851,2024-08-21,396.81,Home,Social,KA
2698,10576,2024-08-21,830.1,Fashion,Organic,WB
4603,10973,2024-08-21,724.26,Fashion,Organic,KL
4096,10870,2024-08-21,923.3,Beauty,Referral,WB
950,10215,2024-08-21,172.72,Home,Organic,MH
4116,10874,2024-08-21,1192.33,Grocery,Referral,UP
5555,11177,2024-08-21,342.36,Fashion,Organic,RJ
421,10093,2024-08-21,647.89,Grocery,Paid,UP
182,10042,2024-08-21,346.15,Electronics,Organic,DL
1640,10362,2024-08-21,928.44,Grocery,Organic,GJ
3611,10779,2024-08-21,259.81,Fashion,Paid,MH
295,10068,2024-08-21,1036.28,Fashion,Social,MH
2815,10598,2024-08-21,703.31,Fashion,Paid,KA
4015,10856,2024-08-21,500.05,Home,Paid,TN
1110,10251,2024-08-21,525.36,Fashion,Paid,GJ
2557,10549,2024-08-21,1572.16,Beauty,Organic,WB
3518,10759,2024-08-21,383.61,Grocery,Social,KL
2282,10493,2024-08-21,1162.64,Electronics,Social,MH
4751,11004,2024-08-22,486.75,Grocery,Referral,WB
5488,11162,2024-08-22,631.6,Home,Organic,GJ
3843,10824,2024-08-22,1079.25,Accessories,Organic,TS
5105,11082,2024-08-22,1065.62,Accessories,Social,RJ
3523,10760,2024-08-22,959.2,Grocery,Organic,TN
2633,10564,2024-08-22,397.23,Home,Organic,TS
989,10226,2024-08-22,1352.94,Grocery,Referral,DL
3478,10750,2024-08-22,1371.41,Fashion,Paid,MH
162,10039,2024-08-22,222.63,Electronics,Paid,DL
5425,11149,2024-08-22,614.82,Fashion,Paid,DL
3397,10733,2024-08-22,531.96,Fashion,Organic,TS
1366,10309,2024-08-22,683.18,Grocery,Organic,UP
2583,10554,2024-08-22,792.15,Fashion,Organic,TS
4399,10934,2024-08-22,421.01,Home,Organic,GJ
1356,10306,2024-08-22,858.99,Electronics,Paid,KL
2962,10631,2024-08-22,1158.64,Beauty,Organic,WB
2283,10493,2024-08-22,677.16,Grocery,Organic,WB
4586,10970,2024-08-22,858.65,Home,Organic,TS
1894,10415,2024-08-22,1063.2,Fashion,Social,WB
1189,10272,2024-08-22,793.43,Fashion,Organic,TS
810,10179,2024-08-22,443.27,Accessories,Organic,GJ
1904,10418,2024-08-23,513.34,Beauty,Organic,GJ
5222,11109,2024-08-23,495.84,Home,Paid,WB
3220,10694,2024-08-23,557.49,Grocery,Organic,GJ
257,10060,2024-08-23,1141.05,Fashion,Social,GJ
2827,10603,2024-08-23,714.86,Fashion,Paid,UP
4124,10876,2024-08-23,2279.77,Beauty,Paid,KA
4191,10892,2024-08-23,293.51,Home,Organic,GJ
1221,10280,2024-08-23,2202.83,Electronics,Referral,UP
3343,10722,2024-08-23,751.75,Grocery,Social,KL
4788,11012,2024-08-23,2951.56,Beauty,Organic,TN
2687,10575,2024-08-23,2375.0,Electronics,Organic,GJ
2545,10547,2024-08-23,678.16,Accessories,Organic,KA
317,10072,2024-08-23,370.17,Fashion,Paid,MH
4384,10931,2024-08-23,883.97,Fashion,Paid,MH
1760,10386,2024-08-23,230.58,Fashion,Organic,UP
4526,10956,2024-08-23,844.53,Accessories,Referral,MH
2476,10532,2024-08-24,2149.9,Home,Organic,WB
2104,10453,2024-08-24,277.09,Grocery,Paid,RJ
4585,10970,2024-08-24,684.27,Electronics,Social,WB
2068,10448,2024-08-24,1121.11,Electronics,Organic,WB
4476,10945,2024-08-24,623.37,Grocery,Paid,KL
2118,10457,2024-08-24,976.79,Home,Social,WB
1229,10282,2024-08-24,1127.19,Grocery,Organic,KL
4274,10908,2024-08-24,1087.4,Fashion,Paid,KL
2640,10565,2024-08-24,772.66,Fashion,Organic,KL
5228,11111,2024-08-24,410.37,Fashion,Organic,DL
529,10115,2024-08-24,455.0,Electronics,Organic,TS
5144,11093,2024-08-24,325.79,Fashion,Social,KA
1119,10254,2024-08-24,791.39,Electronics,Social,WB
2419,10520,2024-08-25,1972.9,Fashion,Organic,WB
5506,11165,2024-08-25,953.46,Accessories,Social,WB
2900,10618,2024-08-25,359.83,Grocery,Paid,KA
725,10153,2024-08-25,378.15,Beauty,Referral,UP
4181,10890,2024-08-25,676.88,Beauty,Organic,WB
268,10062,2024-08-25,325.04,Grocery,Paid,TN
352,10077,2024-08-25,1217.6,Home,Organic,UP
4583,10969,2024-08-25,494.5,Grocery,Social,KA
4582,10969,2024-08-25,705.8,Electronics,Social,TS
559,10121,2024-08-25,391.52,Beauty,Organic,UP
4888,11034,2024-08-25,220.13,Fashion,Referral,KL
5004,11059,2024-08-25,799.69,Accessories,Organic,UP
534,10116,2024-08-25,376.57,Grocery,Paid,KA
606,10129,2024-08-25,406.53,Accessories,Organic,KA
176,10041,2024-08-25,270.15,Fashion,Organic,MH
834,10185,2024-08-25,1199.35,Fashion,Referral,TS
5229,11111,2024-08-25,580.76,Electronics,Social,GJ
3920,10842,2024-08-25,463.25,Fashion,Referral,TS
1019,10232,2024-08-25,669.2,Home,Organic,KL
5008,11060,2024-08-25,290.53,Home,Organic,TN
1537,10340,2024-08-26,476.01,Accessories,Paid,MH
2432,10522,2024-08-26,133.09,Fashion,Organic,TS
2173,10469,2024-08-26,1080.96,Beauty,Referral,TN
1808,10397,2024-08-26,547.63,Beauty,Organic,DL
4197,10893,2024-08-26,570.53,Beauty,Organic,UP
3876,10833,2024-08-26,466.9,Beauty,Paid,KL
1550,10342,2024-08-26,1658.28,Beauty,Paid,GJ
4178,10889,2024-08-26,1875.37,Fashion,Paid,KL
288,10065,2024-08-26,420.01,Beauty,Paid,GJ
5483,11161,2024-08-26,323.63,Fashion,Organic,GJ
964,10220,2024-08-26,577.18,Beauty,Organic,TN
2045,10444,2024-08-26,1057.81,Electronics,Organic,DL
2067,10448,2024-08-26,627.94,Grocery,Organic,UP
4011,10854,2024-08-26,482.22,Grocery,Paid,KA
654,10141,2024-08-26,1113.42,Home,Organic,WB
2420,10520,2024-08-26,1566.3,Beauty,Social,DL
5337,11132,2024-08-26,1275.89,Fashion,Paid,KA
3528,10761,2024-08-26,463.77,Beauty,Referral,KL
5615,11189,2024-08-27,402.43,Beauty,Paid,KL
3978,10851,2024-08-27,329.2,Electronics,Referral,RJ
3953,10847,2024-08-27,491.81,Beauty,Paid,KL
4834,11022,2024-08-27,1050.89,Fashion,Organic,KA
2641,10565,2024-08-27,739.47,Grocery,Paid,KA
1044,10237,2024-08-27,1457.08,Fashion,Organic,DL
4248,10904,2024-08-27,454.29,Accessories,Organic,TS
2826,10603,2024-08-27,467.45,Fashion,Organic,RJ
5308,11127,2024-08-27,216.97,Home,Referral,KA
5472,11158,2024-08-27,852.51,Beauty,Organic,WB
1127,10257,2024-08-27,673.89,Electronics,Referral,UP
1857,10407,2024-08-27,233.06,Fashion,Organic,KA
3887,10835,2024-08-27,293.24,Beauty,Paid,GJ
4912,11039,2024-08-27,1784.35,Beauty,Organic,WB
4713,10995,2024-08-27,620.53,Grocery,Organic,WB
5109,11083,2024-08-27,277.38,Fashion,Organic,TN
1142,10261,2024-08-27,240.56,Fashion,Organic,UP
2662,10570,2024-08-27,326.74,Fashion,Organic,DL
3561,10768,2024-08-27,325.57,Fashion,Social,TN
468,10103,2024-08-28,471.3,Accessories,Organic,GJ
4260,10906,2024-08-28,214.77,Grocery,Organic,WB
1519,10335,2024-08-28,228.18,Grocery,Organic,UP
5509,11166,2024-08-28,870.13,Home,Organic,TN
802,10176,2024-08-28,2046.38,Home,Social,GJ
4574,10967,2024-08-28,1108.97,Beauty,Organic,DL
1844,10403,2024-08-28,791.65,Home,Organic,GJ
2404,10516,2024-08-28,543.25,Fashion,Organic,TN
76,10019,2024-08-28,1483.12,Home,Organic,MH
3170,10682,2024-08-28,612.8,Home,Referral,KL
700,10148,2024-08-28,1009.06,Home,Social,TN
2955,10630,2024-08-28,934.65,Grocery,Organic,TN
3263,10704,2024-08-28,562.83,Fashion,Paid,GJ
5629,11192,2024-08-28,1050.19,Home,Paid,KA
3908,10839,2024-08-28,583.47,Fashion,Organic,UP
5569,11180,2024-08-28,1952.41,Electronics,Organic,KL
1276,10292,2024-08-28,718.97,Fashion,Organic,RJ
1593,10350,2024-08-29,569.34,Beauty,Paid,KL
3827,10821,2024-08-29,833.85,Fashion,Organic,TN
442,10097,2024-08-29,538.99,Grocery,Organic,GJ
1872,10410,2024-08-29,161.91,Electronics,Paid,KA
1708,10374,2024-08-29,1034.16,Electronics,Organic,KA
2604,10557,2024-08-29,330.39,Accessories,Paid,DL
2702,10577,2024-08-29,972.96,Grocery,Social,KA
1849,10404,2024-08-29,1406.15,Accessories,Social,GJ
1656,10365,2024-08-29,1771.61,Grocery,Organic,KL
3303,10712,2024-08-29,495.13,Beauty,Paid,WB
34,10009,2024-08-29,100.0,Fashion,Organic,GJ
2723,10581,2024-08-29,272.75,Fashion,Referral,TN
3104,10665,2024-08-29,660.3,Grocery,Organic,RJ
1178,10270,2024-08-29,904.4,Fashion,Organic,UP
397,10089,2024-08-29,480.38,Grocery,Organic,MH
2073,10449,2024-08-29,609.53,Fashion,Referral,TN
4769,11007,2024-08-29,1024.44,Beauty,Referral,KL
1334,10302,2024-08-29,701.74,Grocery,Referral,WB
1004,10228,2024-08-29,549.84,Grocery,Organic,TS
2116,10456,2024-08-29,476.61,Fashion,Organic,MH
4792,11013,2024-08-29,992.83,Grocery,Organic,GJ
3886,10835,2024-08-29,339.83,Grocery,Referral,KA
2234,10479,2024-08-29,117.97,Fashion,Referral,TN
2212,10474,2024-08-29,701.79,Home,Referral,KL
4358,10926,2024-08-29,1212.08,Fashion,Organic,UP
1932,10421,2024-08-30,457.06,Fashion,Paid,KL
3865,10832,2024-08-30,612.35,Fashion,Referral,TS
4295,10912,2024-08-30,620.46,Beauty,Referral,WB
3616,10780,2024-08-30,1485.36,Fashion,Referral,WB
467,10103,2024-08-30,430.99,Electronics,Paid,KA
4560,10965,2024-08-30,618.03,Fashion,Organic,WB
4455,10940,2024-08-30,708.21,Fashion,Paid,RJ
5321,11129,2024-08-30,141.18,Fashion,Social,TN
1704,10373,2024-08-30,212.06,Fashion,Organic,KL
5429,11150,2024-08-30,587.17,Fashion,Social,GJ
5444,11153,2024-08-30,1687.9,Grocery,Social,MH
4682,10988,2024-08-30,565.33,Electronics,Organic,TS
1843,10403,2024-08-30,1151.03,Fashion,Social,RJ
1184,10271,2024-08-30,154.0,Fashion,Organic,MH
687,10146,2024-08-30,232.05,Home,Paid,MH
511,10111,2024-08-30,216.28,Home,Organic,GJ
2002,10436,2024-08-30,937.55,Electronics,Social,TN
3899,10837,2024-08-30,891.76,Beauty,Organic,KL
4948,11047,2024-08-30,508.01,Home,Organic,DL
1109,10251,2024-08-30,526.61,Electronics,Organic,GJ
364,10080,2024-08-30,468.88,Fashion,Organic,KL
4864,11028,2024-08-30,307.69,Electronics,Organic,KL
3110,10667,2024-08-30,244.37,Accessories,Paid,MH
3192,10686,2024-08-30,414.12,Beauty,Referral,WB
1524,10336,2024-08-30,837.12,Fashion,Paid,RJ
2598,10556,2024-08-31,1099.12,Electronics,Organic,RJ
4849,11024,2024-08-31,500.09,Home,Paid,RJ
3931,10843,2024-08-31,1248.21,Beauty,Paid,GJ
4630,10978,2024-08-31,521.8,Electronics,Organic,KL
3188,10685,2024-08-31,983.67,Beauty,Organic,KA
5056,11071,2024-08-31,404.43,Fashion,Paid,MH
4703,10993,2024-08-31,1423.77,Fashion,Social,DL
5578,11181,2024-08-31,383.14,Fashion,Organic,UP
1170,10267,2024-08-31,768.07,Fashion,Paid,TS
1412,10317,2024-08-31,1280.55,Fashion,Organic,TN
234,10055,2024-08-31,742.9,Accessories,Organic,GJ
1381,10312,2024-08-31,746.08,Grocery,Organic,TN
3529,10761,2024-08-31,319.81,Accessories,Paid,RJ
2801,10596,2024-08-31,1546.62,Grocery,Referral,KL
3349,10723,2024-08-31,394.34,Grocery,Organic,TN
5379,11141,2024-08-31,504.83,Fashion,Social,RJ
1236,10283,2024-08-31,478.13,Fashion,Social,KL
680,10145,2024-08-31,1703.04,Beauty,Referral,UP
902,10203,2024-08-31,413.43,Fashion,Referral,KA
4506,10951,2024-09-01,747.72,Home,Paid,UP
3519,10759,2024-09-01,757.69,Fashion,Paid,WB
3566,10769,2024-09-01,1511.82,Fashion,Paid,RJ
5433,11151,2024-09-01,711.86,Beauty,Paid,MH
1845,10403,2024-09-01,174.66,Home,Organic,RJ
5438,11152,2024-09-01,793.5,Electronics,Social,WB
4144,10881,2024-09-01,1436.67,Home,Organic,DL
3304,10712,2024-09-01,169.78,Accessories,Organic,GJ
3954,10847,2024-09-01,625.17,Beauty,Paid,RJ
745,10159,2024-09-01,361.26,Beauty,Organic,WB
5610,11188,2024-09-01,452.53,Accessories,Organic,WB
5322,11129,2024-09-01,311.51,Accessories,Organic,KL
5329,11130,2024-09-01,924.04,Beauty,Organic,WB
3391,10732,2024-09-01,1282.91,Home,Organic,RJ
360,10079,2024-09-01,419.14,Fashion,Organic,GJ
5311,11127,2024-09-01,295.73,Grocery,Organic,MH
3241,10699,2024-09-01,502.35,Home,Organic,MH
3888,10835,2024-09-01,364.42,Fashion,Paid,UP
1783,10390,2024-09-01,410.84,Fashion,Organic,MH
3786,10811,2024-09-01,570.81,Fashion,Referral,MH
1094,10249,2024-09-01,1079.46,Home,Paid,RJ
795,10174,2024-09-01,1769.76,Grocery,Paid,KA
213,10051,2024-09-02,1611.94,Electronics,Organic,UP
1113,10252,2024-09-02,361.3,Electronics,Referral,GJ
1024,10233,2024-09-02,1582.07,Grocery,Paid,GJ
4039,10861,2024-09-02,690.84,Home,Organic,TN
228,10053,2024-09-02,399.73,Electronics,Referral,DL
2117,10456,2024-09-02,1279.21,Accessories,Paid,TS
4025,10858,2024-09-02,1208.11,Fashion,Organic,UP
2753,10589,2024-09-02,990.41,Home,Organic,GJ
4456,10940,2024-09-02,473.55,Electronics,Referral,RJ
3565,10769,2024-09-02,835.65,Fashion,Referral,GJ
3612,10779,2024-09-02,279.15,Grocery,Organic,TN
5529,11170,2024-09-02,1279.59,Grocery,Social,RJ
386,10085,2024-09-02,768.64,Grocery,Organic,MH
168,10040,2024-09-02,744.38,Home,Organic,TS
2016,10440,2024-09-02,768.16,Beauty,Paid,KA
1391,10314,2024-09-02,222.8,Fashion,Social,WB
5455,11155,2024-09-02,621.37,Home,Organic,RJ
4058,10864,2024-09-03,809.09,Home,Organic,KL
619,10131,2024-09-03,135.31,Grocery,Organic,DL
5590,11184,2024-09-03,2543.25,Home,Organic,GJ
5359,11137,2024-09-03,475.45,Home,Organic,TN
5516,11167,2024-09-03,1062.36,Beauty,Organic,KA
5466,11156,2024-09-03,1061.55,Fashion,Organic,MH
4199,10893,2024-09-03,2551.76,Grocery,Organic,WB
2951,10629,2024-09-03,516.01,Fashion,Social,DL
1447,10322,2024-09-03,1341.66,Grocery,Organic,RJ
5282,11118,2024-09-03,1845.45,Fashion,Organic,TN
2608,10559,2024-09-03,769.49,Home,Referral,KL
4516,10954,2024-09-03,312.2,Beauty,Referral,TN
1740,10380,2024-09-03,4235.58,Fashion,Organic,TN
2017,10440,2024-09-03,845.13,Fashion,Organic,TN
5484,11161,2024-09-03,251.75,Grocery,Organic,DL
142,10034,2024-09-03,403.92,Beauty,Organic,TS
4269,10907,2024-09-03,605.43,Fashion,Paid,TN
536,10116,2024-09-03,573.22,Home,Organic,WB
2295,10495,2024-09-04,807.23,Grocery,Social,KL
1975,10431,2024-09-04,967.39,Beauty,Organic,WB
58,10017,2024-09-04,449.63,Fashion,Organic,WB
4522,10955,2024-09-04,545.72,Home,Organic,MH
1285,10294,2024-09-04,2733.8,Electronics,Organic,MH
5381,11141,2024-09-04,1128.81,Fashion,Referral,WB
3137,10673,2024-09-04,2222.07,Grocery,Referral,UP
2367,10508,2024-09-04,1829.19,Electronics,Referral,GJ
578,10124,2024-09-04,1400.28,Accessories,Organic,UP
2243,10481,2024-09-04,889.73,Electronics,Paid,KL
1348,10305,2024-09-04,600.24,Accessories,Organic,DL
2144,10462,2024-09-04,268.41,Fashion,Social,GJ
4612,10974,2024-09-04,567.66,Electronics,Organic,KL
3186,10684,2024-09-04,1785.95,Beauty,Organic,MH
297,10068,2024-09-04,1293.5,Fashion,Organic,TS
1448,10322,2024-09-04,855.83,Home,Organic,UP
4470,10942,2024-09-04,718.17,Home,Organic,KL
5019,11062,2024-09-04,452.46,Grocery,Referral,UP
258,10060,2024-09-04,364.26,Grocery,Paid,MH
663,10142,2024-09-04,322.32,Fashion,Organic,KL
2201,10472,2024-09-04,1014.92,Grocery,Organic,WB
3399,10733,2024-09-04,824.88,Electronics,Social,WB
3185,10684,2024-09-04,555.83,Home,Organic,TN
5517,11167,2024-09-04,2230.65,Beauty,Referral,DL
3889,10835,2024-09-04,818.55,Home,Referral,DL
963,10219,2024-09-04,422.2,Home,Social,KL
4852,11024,2024-09-04,1139.93,Accessories,Paid,TS
2336,10504,2024-09-04,275.36,Grocery,Referral,KA
1324,10301,2024-09-04,330.1,Beauty,Social,TS
3805,10814,2024-09-05,941.23,Grocery,Organic,MH
2270,10490,2024-09-05,869.9,Fashion,Paid,KL
1615,10355,2024-09-05,398.31,Home,Paid,MH
469,10103,2024-09-05,483.15,Electronics,Organic,TS
1773,10388,2024-09-05,227.12,Home,Organic,UP
2433,10522,2024-09-05,254.8,Beauty,Paid,TS
5176,11100,2024-09-05,981.83,Grocery,Paid,KL
415,10092,2024-09-05,476.66,Fashion,Paid,WB
5110,11083,2024-09-05,550.93,Home,Organic,UP
3950,10846,2024-09-05,441.87,Grocery,Organic,TN
5303,11125,2024-09-05,211.77,Grocery,Social,TN
2782,10593,2024-09-05,735.78,Grocery,Referral,GJ
4939,11045,2024-09-05,888.86,Accessories,Paid,WB
2609,10559,2024-09-05,731.27,Beauty,Paid,GJ
4228,10899,2024-09-05,588.77,Beauty,Paid,RJ
3939,10844,2024-09-05,591.23,Fashion,Paid,DL
2237,10480,2024-09-05,643.34,Electronics,Organic,MH
2089,10451,2024-09-05,507.48,Beauty,Social,WB
3252,10701,2024-09-05,652.22,Electronics,Organic,RJ
2111,10454,2024-09-05,727.64,Electronics,Social,KL
5145,11093,2024-09-05,398.89,Fashion,Social,UP
5402,11143,2024-09-05,806.98,Home,Organic,KA
3716,10799,2024-09-05,324.26,Fashion,Social,KL
509,10110,2024-09-05,1142.26,Grocery,Organic,DL
5571,11180,2024-09-06,554.87,Home,Referral,GJ
4457,10940,2024-09-06,292.11,Home,Organic,KL
3878,10833,2024-09-06,365.14,Grocery,Social,GJ
3804,10814,2024-09-06,402.25,Home,Organic,KL
3163,10678,2024-09-06,556.25,Home,Referral,WB
973,10221,2024-09-06,621.76,Home,Organic,TN
1723,10375,2024-09-06,772.9,Home,Organic,UP
2901,10618,2024-09-06,390.38,Fashion,Organic,WB
5647,11196,2024-09-06,409.52,Fashion,Paid,MH
5300,11123,2024-09-06,1474.27,Fashion,Referral,GJ
3905,10838,2024-09-06,773.41,Beauty,Organic,TN
1061,10242,2024-09-06,625.93,Grocery,Organic,DL
2427,10521,2024-09-06,587.67,Grocery,Organic,KA
305,10070,2024-09-06,1253.75,Home,Referral,GJ
1345,10304,2024-09-06,247.78,Fashion,Organic,DL
1609,10353,2024-09-06,818.55,Fashion,Paid,KA
1496,10330,2024-09-06,470.39,Accessories,Organic,WB
5511,11166,2024-09-07,811.81,Grocery,Referral,WB
576,10124,2024-09-07,1196.46,Fashion,Organic,KL
2871,10611,2024-09-07,1149.14,Home,Organic,TN
5068,11074,2024-09-07,1460.79,Electronics,Paid,UP
2261,10487,2024-09-07,1444.09,Fashion,Organic,KL
5102,11081,2024-09-07,483.19,Fashion,Organic,TN
1404,10315,2024-09-07,395.95,Beauty,Social,KL
5430,11150,2024-09-07,632.97,Home,Organic,RJ
4065,10865,2024-09-07,339.35,Grocery,Paid,KA
835,10185,2024-09-07,741.89,Electronics,Paid,KA
5499,11164,2024-09-07,589.01,Home,Organic,WB
1905,10418,2024-09-07,526.66,Grocery,Referral,RJ
201,10048,2024-09-07,327.13,Accessories,Organic,WB
4599,10972,2024-09-07,394.72,Grocery,Organic,KA
1045,10237,2024-09-07,515.49,Grocery,Paid,DL
3861,10831,2024-09-07,706.86,Home,Paid,DL
1481,10328,2024-09-07,338.37,Electronics,Organic,UP
1027,10234,2024-09-07,579.33,Fashion,Organic,TN
1634,10361,2024-09-07,936.47,Home,Organic,UP
3311,10713,2024-09-07,620.52,Home,Paid,WB
2341,10505,2024-09-07,958.34,Fashion,Referral,DL
3243,10699,2024-09-07,1473.8,Accessories,Organic,RJ
520,10113,2024-09-07,434.12,Electronics,Paid,TN
2327,10502,2024-09-07,615.9,Electronics,Paid,MH
4331,10921,2024-09-08,240.21,Fashion,Social,RJ
2421,10520,2024-09-08,2012.97,Fashion,Referral,MH
309,10071,2024-09-08,1088.39,Grocery,Social,GJ
3824,10820,2024-09-08,1116.98,Grocery,Paid,GJ
2182,10470,2024-09-08,1218.76,Grocery,Referral,GJ
227,10053,2024-09-08,786.26,Fashion,Organic,KL
655,10141,2024-09-08,939.44,Accessories,Paid,DL
715,10151,2024-09-08,444.32,Fashion,Paid,TN
318,10072,2024-09-08,263.84,Home,Referral,TN
5662,11198,2024-09-08,2085.43,Fashion,Paid,DL
1986,10433,2024-09-08,686.49,Electronics,Organic,DL
1649,10364,2024-09-08,3435.99,Fashion,Organic,DL
1180,10270,2024-09-08,710.17,Accessories,Organic,GJ
5448,11154,2024-09-08,1106.98,Home,Paid,RJ
856,10191,2024-09-09,576.46,Beauty,Organic,GJ
692,10147,2024-09-09,215.89,Accessories,Referral,GJ
886,10197,2024-09-09,622.9,Fashion,Referral,UP
3972,10850,2024-09-09,471.02,Accessories,Organic,UP
4368,10928,2024-09-09,1058.17,Fashion,Referral,WB
3273,10706,2024-09-09,944.25,Electronics,Organic,TS
354,10077,2024-09-09,1149.67,Fashion,Organic,TS
3632,10783,2024-09-09,576.84,Beauty,Organic,DL
3637,10784,2024-09-09,715.04,Electronics,Organic,TN
2540,10546,2024-09-09,872.35,Beauty,Organic,RJ
762,10165,2024-09-09,830.99,Accessories,Social,MH
3914,10840,2024-09-09,901.1,Electronics,Social,KA
1338,10303,2024-09-09,321.06,Electronics,Organic,WB
3224,10695,2024-09-09,1606.08,Beauty,Paid,TS
4428,10936,2024-09-10,1224.21,Electronics,Organic,DL
3027,10644,2024-09-10,957.68,Grocery,Referral,DL
194,10046,2024-09-10,121.09,Home,Paid,KA
5101,11081,2024-09-10,862.97,Beauty,Organic,UP
2074,10449,2024-09-10,411.38,Home,Social,TN
789,10173,2024-09-10,1196.55,Grocery,Organic,KL
1965,10430,2024-09-10,909.95,Home,Organic,GJ
1005,10228,2024-09-10,1013.9,Home,Organic,MH
5296,11122,2024-09-10,496.49,Home,Social,KA
1733,10379,2024-09-10,592.54,Beauty,Organic,RJ
1387,10313,2024-09-10,953.12,Beauty,Referral,WB
2342,10505,2024-09-10,2083.75,Fashion,Organic,RJ
2575,10552,2024-09-10,378.78,Fashion,Social,DL
3279,10707,2024-09-10,705.1,Electronics,Organic,WB
2967,10632,2024-09-10,1018.77,Fashion,Organic,KA
1266,10290,2024-09-10,1489.24,Electronics,Organic,KA
2625,10563,2024-09-10,850.5,Grocery,Organic,KL
3310,10713,2024-09-10,938.69,Accessories,Organic,UP
1153,10263,2024-09-10,2122.6,Home,Organic,GJ
1190,10272,2024-09-10,1456.35,Electronics,Paid,DL
3309,10713,2024-09-10,1084.53,Fashion,Paid,KL
1810,10397,2024-09-10,1232.8,Fashion,Referral,DL
2864,10610,2024-09-10,477.58,Fashion,Paid,TS
2175,10469,2024-09-10,1256.08,Grocery,Organic,UP
5057,11071,2024-09-10,2336.74,Accessories,Referral,KL
2913,10619,2024-09-10,1649.32,Grocery,Organic,UP
2870,10611,2024-09-11,309.56,Fashion,Paid,TN
4182,10890,2024-09-11,739.94,Beauty,Referral,TN
2626,10563,2024-09-11,773.37,Accessories,Social,KA
2762,10590,2024-09-11,1342.77,Home,Paid,DL
1829,10401,2024-09-11,940.43,Fashion,Referral,TN
2526,10543,2024-09-11,454.08,Fashion,Paid,GJ
5180,11102,2024-09-11,648.62,Grocery,Paid,GJ
1600,10351,2024-09-11,1380.13,Grocery,Organic,RJ
1650,10364,2024-09-11,1082.8,Grocery,Referral,DL
4378,10930,2024-09-11,100.0,Beauty,Organic,UP
2845,10606,2024-09-11,384.12,Grocery,Organic,MH
1671,10367,2024-09-11,882.8,Home,Paid,KA
2296,10496,2024-09-12,950.25,Grocery,Paid,WB
5408,11144,2024-09-12,115.09,Fashion,Paid,MH
4072,10866,2024-09-12,996.98,Accessories,Organic,KL
138,10033,2024-09-12,388.61,Electronics,Social,DL
1443,10321,2024-09-12,528.41,Beauty,Organic,TN
2656,10569,2024-09-12,579.65,Beauty,Paid,TS
3111,10667,2024-09-12,1393.22,Accessories,Paid,DL
3562,10768,2024-09-12,403.33,Fashion,Organic,TS
1413,10317,2024-09-12,703.26,Beauty,Referral,RJ
1858,10407,2024-09-12,984.55,Fashion,Organic,KL
5210,11107,2024-09-12,1362.25,Grocery,Paid,RJ
672,10143,2024-09-12,414.19,Fashion,Organic,WB
4714,10995,2024-09-12,856.54,Fashion,Paid,MH
2853,10607,2024-09-12,992.42,Beauty,Organic,MH
1034,10235,2024-09-12,1532.29,Accessories,Referral,RJ
4536,10959,2024-09-12,230.75,Grocery,Referral,DL
2250,10484,2024-09-12,674.54,Fashion,Paid,KA
2716,10580,2024-09-12,821.88,Fashion,Referral,RJ
664,10142,2024-09-12,977.65,Beauty,Referral,RJ
2480,10533,2024-09-12,562.7,Electronics,Organic,UP
4426,10936,2024-09-12,469.63,Fashion,Paid,KA
4605,10973,2024-09-12,333.66,Electronics,Referral,DL
259,10060,2024-09-12,733.55,Fashion,Social,DL
4369,10928,2024-09-12,403.02,Accessories,Organic,KL
3215,10693,2024-09-12,742.28,Home,Referral,DL
250,10059,2024-09-12,678.42,Beauty,Organic,TN
2407,10517,2024-09-12,1471.05,Fashion,Social,KL
2492,10536,2024-09-13,1652.83,Grocery,Organic,WB
2592,10555,2024-09-13,1121.83,Fashion,Organic,KL
5167,11096,2024-09-13,960.34,Electronics,Organic,KA
